122;0;0.0125
122;0;0.0125
122;0;0.0125
122;0;0.0125
122;0;0.0125
122;0;0.0125
198;0;0.0125
198;0;0.0125
198;0;0.0125
198;0;0.0125
198;0;0.0125
202;0;0.0125
202;0;0.0125
202;0;0.0125
202;0;0.0125
202;0;0.0125
200;0;0.0125
200;0;0.0125
200;0;0.0125
200;0;0.0125
200;0;0.0125
196;0;0.0125
196;0;0.0125
196;0;0.0125
196;0;0.0125
196;0;0.0125
190;0;0.0125
190;0;0.0125
190;0;0.0125
190;0;0.0125
190;0;0.0125
182;0;0.0125
182;0;0.0125
182;0;0.0125
182;0;0.0125
182;0;0.0125
174;0;0.0125
174;0;0.0125
174;0;0.0125
174;0;0.0125
174;0;0.0125
164;0;0.0125
164;0;0.0125
164;0;0.0125
164;0;0.0125
164;0;0.0125
156;0;0.0125
156;0;0.0125
156;0;0.0125
156;0;0.0125
156;0;0.0125
148;0;0.0125
148;0;0.0125
148;0;0.0125
148;0;0.0125
148;0;0.0125
140;0;0.0125
140;0;0.0125
140;0;0.0125
140;0;0.0125
140;0;0.0125
132;0;0.0125
132;0;0.0125
132;0;0.0125
132;0;0.0125
132;0;0.0125
126;0;0.0125
126;0;0.0125
126;0;0.0125
126;0;0.0125
126;0;0.0125
120;0;0.0125
120;0;0.0125
120;0;0.0125
120;0;0.0125
120;0;0.0125
116;0;0.0125
116;0;0.0125
116;0;0.0125
116;0;0.0125
116;0;0.0125
114;0;0.0125
114;0;0.0125
114;0;0.0125
114;0;0.0125
114;0;0.0125
116;0;0.0125
116;0;0.0125
116;0;0.0125
116;0;0.0125
116;0;0.0125
118;0;0.0125
118;0;0.0125
118;0;0.0125
118;0;0.0125
118;0;0.0125
120;0;0.0125
120;0;0.0125
120;0;0.0125
120;0;0.0125
120;0;0.0125
120;0;0.0125
120;0;0.0125
120;0;0.0125
120;0;0.0125
120;0;0.0125
122;0;0.0125
122;0;0.0125
122;0;0.0125
122;0;0.0125
122;0;0.0125
120;0;0.0125
120;0;0.0125
120;0;0.0125
120;0;0.0125
120;0;0.0125
116;0;0.0125
116;0;0.0125
116;0;0.0125
116;0;0.0125
116;0;0.0125
114;0;0.0125
114;0;0.0125
114;0;0.0125
114;0;0.0125
114;0;0.0125
110;0;0.0125
110;0;0.0125
110;0;0.0125
110;0;0.0125
110;0;0.0125
108;0;0.0125
108;0;0.0125
108;0;0.0125
108;0;0.0125
108;0;0.0125
108;0;0.0125
108;0;0.0125
108;0;0.0125
108;0;0.0125
108;0;0.0125
106;0;0.0125
106;0;0.0125
106;0;0.0125
106;0;0.0125
106;0;0.0125
110;0;0.0125
110;0;0.0125
110;0;0.0125
110;0;0.0125
110;0;0.0125
120;0;0.0125
120;0;0.0125
120;0;0.0125
120;0;0.0125
120;0;0.0125
126;0;0.0125
126;0;0.0125
126;0;0.0125
126;0;0.0125
126;0;0.0125
126;0;0.0125
126;0;0.0125
126;0;0.0125
126;0;0.0125
126;0;0.0125
120;0;0.0125
120;0;0.0125
120;0;0.0125
120;0;0.0125
120;0;0.0125
112;0;0.0125
112;0;0.0125
112;0;0.0125
112;0;0.0125
112;0;0.0125
106;0;0.0125
106;0;0.0125
106;0;0.0125
106;0;0.0125
106;0;0.0166666667
106;0;0.0166666667
106;0;0.0166666667
106;0;0.0166666667
106;0;0.0166666667
106;0;0.0166666667
100;0;0.0166666667
100;0;0.0166666667
100;0;0.0166666667
100;0;0.0166666667
100;0;0.0166666667
106;0;0.0166666667
106;0;0.0166666667
106;0;0.0166666667
106;0;0.0166666667
106;0;0.0166666667
116;0;0.0166666667
116;0;0.0166666667
116;0;0.0166666667
116;0;0.0166666667
116;0;0.0166666667
120;0;0.0166666667
120;0;0.0166666667
120;0;0.0166666667
120;0;0.0166666667
120;0;0.0166666667
124;0;0.0166666667
124;0;0.0166666667
124;0;0.0166666667
124;0;0.0166666667
124;0;0.0166666667
126;0;0.0166666667
126;0;0.0166666667
126;0;0.0166666667
126;0;0.0166666667
126;0;0.0166666667
128;0;0.0166666667
128;0;0.0166666667
128;0;0.0166666667
128;0;0.0166666667
128;0;0.0166666667
132;0;0.0166666667
132;0;0.0166666667
132;0;0.0166666667
132;0;0.0166666667
132;0;0.0166666667
138;0;0.0166666667
138;0;0.0166666667
138;0;0.0166666667
138;0;0.0166666667
138;0;0.0166666667
140;0;0.0166666667
140;0;0.0166666667
140;0;0.0166666667
140;0;0.0166666667
140;0;0.0166666667
144;0;0.0166666667
144;0;0.0166666667
144;0;0.0166666667
144;0;0.0166666667
144;0;0.0166666667
146;0;0.0166666667
146;0;0.0166666667
146;0;0.0166666667
146;0;0.0166666667
146;0;0.0166666667
142;0;0.0166666667
142;0;0.0166666667
142;0;0.0166666667
142;0;0.0166666667
142;0;0.0166666667
134;0;0.0166666667
134;0;0.0166666667
134;0;0.0166666667
134;0;0.0166666667
134;0;0.0166666667
126;0;0.0166666667
126;0;0.0166666667
126;0;0.0166666667
126;0;0.0166666667
126;0;0.0166666667
134;0;0.0166666667
134;0;0.0166666667
134;0;0.0166666667
134;0;0.0166666667
134;0;0.0166666667
148;0;0.0166666667
148;0;0.0166666667
148;0;0.0166666667
148;0;0.0166666667
148;0;0.0166666667
158;0;0.0166666667
158;0;0.0166666667
158;0;0.0166666667
158;0;0.0166666667
158;0;0.0166666667
162;0;0.0166666667
162;0;0.0166666667
162;0;0.0166666667
162;0;0.0166666667
162;0;0.0166666667
162;0;0.0166666667
162;0;0.0166666667
162;0;0.0166666667
162;0;0.0166666667
162;0;0.0166666667
164;0;0.0166666667
164;0;0.0166666667
164;0;0.0166666667
164;0;0.0166666667
164;0;0.0166666667
166;0;0.0166666667
166;0;0.0166666667
166;0;0.0166666667
166;0;0.0166666667
166;0;0.0166666667
166;0;0.0166666667
166;0;0.0166666667
166;0;0.0166666667
166;0;0.0166666667
166;0;0.0166666667
168;0;0.0166666667
168;0;0.0166666667
168;0;0.0166666667
168;0;0.0166666667
168;0;0.0166666667
170;0;0.0166666667
170;0;0.0166666667
170;0;0.0166666667
170;0;0.0166666667
170;0;0.0166666667
172;0;0.0166666667
172;0;0.0166666667
172;0;0.0166666667
172;0;0.0166666667
172;0;0.0166666667
174;0;0.0166666667
174;0;0.0166666667
174;0;0.0166666667
174;0;0.0166666667
174;0;0.0166666667
180;0;0.0166666667
180;0;0.0166666667
180;0;0.0166666667
180;0;0.0166666667
180;0;0.0166666667
176;0;0.0166666667
176;0;0.0166666667
176;0;0.0166666667
176;0;0.0166666667
176;0;0.0166666667
168;0;0.0166666667
168;0;0.0166666667
168;0;0.0166666667
168;0;0.0166666667
168;0;0.0166666667
164;0;0.0166666667
164;0;0.0166666667
164;0;0.0166666667
164;0;0.0166666667
164;0;0.0166666667
164;0;0.0166666667
164;0;0.0166666667
164;0;0.0166666667
164;0;0.0166666667
164;0;0.0166666667
170;0;0.0166666667
170;0;0.0166666667
170;0;0.0166666667
170;0;0.0166666667
170;0;0.0166666667
176;0;0.0166666667
176;0;0.0166666667
176;0;0.0166666667
176;0;0.0166666667
176;0;0.0166666667
178;0;0.0166666667
178;0;0.0166666667
178;0;0.0166666667
178;0;0.0166666667
178;0;0.0166666667
178;0;0.0166666667
178;0;0.0166666667
178;0;0.0166666667
178;0;0.0166666667
178;0;0.0166666667
178;0;0.0166666667
178;0;0.0166666667
178;0;0.0166666667
178;0;0.0166666667
178;0;0.0166666667
182;0;0.0166666667
182;0;0.0166666667
182;0;0.0166666667
182;0;0.0166666667
182;0;0.0166666667
188;0;0.0166666667
188;0;0.0166666667
188;0;0.0166666667
188;0;0.0166666667
188;0;0.0166666667
192;0;0.0166666667
192;0;0.0166666667
192;0;0.0166666667
192;0;0.0166666667
192;0;0.0166666667
194;0;0.0166666667
194;0;0.0166666667
194;0;0.0166666667
194;0;0.0166666667
194;0;0.0166666667
194;0;0.0166666667
194;0;0.0166666667
194;0;0.0166666667
194;0;0.0166666667
194;0;0.0166666667
190;0;0.0166666667
190;0;0.0166666667
190;0;0.0166666667
190;0;0.0166666667
190;0;0.0166666667
190;0;0.0166666667
190;0;0.0166666667
190;0;0.0166666667
190;0;0.0166666667
190;0;0.0166666667
194;0;0.0166666667
194;0;0.0166666667
194;0;0.0166666667
194;0;0.0166666667
194;0;0.0166666667
196;0;0.0166666667
196;0;0.0166666667
196;0;0.0166666667
196;0;0.0166666667
196;0;0.0166666667
194;0;0.0166666667
194;0;0.0166666667
194;0;0.0166666667
194;0;0.0166666667
194;0;0.02
194;0;0.02
194;0;0.02
194;0;0.02
194;0;0.02
194;0;0.02
196;0;0.02
196;0;0.02
196;0;0.02
196;0;0.02
196;0;0.02
200;0;0.02
200;0;0.02
200;0;0.02
200;0;0.02
200;0;0.02
204;0;0.02
204;0;0.02
204;0;0.02
204;0;0.02
204;0;0.02
212;0;0.02
212;0;0.02
212;0;0.02
212;0;0.02
212;0;0.02
214;0;0.02
214;0;0.02
214;0;0.02
214;0;0.02
214;0;0.02
216;0;0.02
216;0;0.02
216;0;0.02
216;0;0.02
216;0;0.02
216;0;0.02
216;0;0.02
216;0;0.02
216;0;0.02
216;0;0.02
216;0;0.02
216;0;0.02
216;0;0.02
216;0;0.02
216;0;0.02
214;0;0.02
214;0;0.02
214;0;0.02
214;0;0.02
214;0;0.02
208;0;0.02
208;0;0.02
208;0;0.02
208;0;0.02
208;0;0.02
208;0;0.02
208;0;0.02
208;0;0.02
208;0;0.02
208;0;0.02
212;0;0.02
212;0;0.02
212;0;0.02
212;0;0.02
212;0;0.02
212;0;0.02
212;0;0.02
212;0;0.02
212;0;0.02
212;0;0.02
210;4.5;7.32
210;0;0.02
210;0;0.02
210;0;0.02
210;0;0.02
208;0;0.02
208;0;0.02
208;0;0.02
208;0;0.02
208;0;0.02
188;0;0.02
188;0;0.02
188;0;0.02
188;0;0.02
188;0;0.02
186;0;0.02
186;0;0.02
186;0;0.02
186;0;0.02
186;0;0.02
192;0;0.02
192;0;0.02
192;0;0.02
192;0;0.02
192;0;0.02
204;0;0.02
204;0;0.02
204;0;0.02
204;0;0.02
204;0;0.02
222;0;0.02
222;0;0.02
222;0;0.02
222;0;0.02
222;0;0.02
242;0;0.02
242;0;0.02
242;0;0.02
242;0;0.02
242;0;0.02
260;0;0.02
260;0;0.02
260;0;0.02
260;0;0.02
260;0;0.02
274;0;0.02
274;0;0.02
274;0;0.02
274;0;0.02
274;0;0.0133333333
274;0;0.0133333333
274;0;0.0133333333
274;0;0.0133333333
274;0;0.0133333333
274;0;0.0133333333
284;0;0.0133333333
284;0;0.0133333333
284;0;0.0133333333
284;0;0.0133333333
284;0;0.0133333333
284;0;0.0133333333
284;0;0.0133333333
284;0;0.0133333333
284;0;0.0133333333
284;0;0.0133333333
288;0;0.0133333333
288;0;0.0133333333
288;0;0.0133333333
288;0;0.0133333333
288;0;0.0133333333
296;0;0.0133333333
296;0;0.0133333333
296;0;0.0133333333
296;0;0.0133333333
296;0;0.0133333333
306;0;0.0133333333
306;0;0.0133333333
306;0;0.0133333333
306;0;0.0133333333
306;0;0.0133333333
310;0;0.0133333333
310;0;0.0133333333
310;0;0.0133333333
310;0;0.0133333333
310;0;0.0133333333
308;0;0.0133333333
308;0;0.0133333333
308;0;0.0133333333
308;0;0.0133333333
308;0;0.0133333333
308;0;0.0133333333
308;0;0.0133333333
308;0;0.0133333333
308;0;0.0133333333
308;0;0.0133333333
306;0;0.0133333333
306;0;0.0133333333
306;0;0.0133333333
306;0;0.0133333333
306;0;0.0133333333
308;0;0.0133333333
308;0;0.0133333333
308;0;0.0133333333
308;0;0.0133333333
308;0;0.0133333333
304;0;0.0133333333
304;0;0.0133333333
304;0;0.0133333333
304;0;0.0133333333
304;0;0.0133333333
304;0;0.0133333333
304;0;0.0133333333
304;0;0.0133333333
304;0;0.0133333333
304;0;0.0133333333
288;0;0.0133333333
288;0;0.0133333333
288;0;0.0133333333
288;0;0.0133333333
288;0;0.0133333333
276;0;0.0133333333
276;0;0.0133333333
276;0;0.0133333333
276;0;0.0133333333
276;0;0.0133333333
268;0;0.0133333333
268;0;0.0133333333
268;0;0.0133333333
268;0;0.0133333333
268;0;0.0133333333
266;0;0.0133333333
266;0;0.0133333333
266;0;0.0133333333
266;0;0.0133333333
266;0;0.0133333333
268;0;0.0133333333
268;0;0.8133333333
268;0;0.0133333333
268;0;0.0133333333
268;0;0.0133333333
266;0;0.0133333333
266;0;0.0133333333
266;0;0.0133333333
266;0;0.0133333333
266;0;0.0133333333
262;0;0.0133333333
262;0;0.0133333333
262;0;0.0133333333
262;0;0.0133333333
262;0;0.0133333333
258;0;0.0133333333
258;0;0.0133333333
258;0;0.0133333333
258;0;0.0133333333
258;0;0.0133333333
252;0;0.0133333333
252;0;0.0133333333
252;0;0.0133333333
252;0;0.0133333333
252;0;0.0133333333
242;0;0.0133333333
242;0;0.0133333333
242;0;0.0133333333
242;0;0.0133333333
242;0;0.0133333333
234;0;0.0133333333
234;0;0.0133333333
234;0;0.0133333333
234;0;0.0133333333
234;0;0.0133333333
226;0;0.0133333333
226;0;0.0133333333
226;0;0.0133333333
226;0;0.0133333333
226;0;0.0133333333
216;0;0.0133333333
216;0;0.0133333333
216;0;0.0133333333
216;0;0.0133333333
216;0;0.0133333333
208;0;0.0133333333
208;0;0.0133333333
208;0;0.0133333333
208;0;0.0133333333
208;0;0.0133333333
198;0;0.0133333333
198;0;0.0133333333
198;0;0.0133333333
198;0;0.0133333333
198;0;0.0133333333
188;0;0.0133333333
188;0;0.0133333333
188;0;0.0133333333
188;0;0.0133333333
188;0;0.0133333333
178;0;0.0133333333
178;0;0.0133333333
178;0;0.0133333333
178;0;0.0133333333
178;0;0.0133333333
168;0;0.0133333333
168;0;0.0133333333
168;0;0.0133333333
168;0;0.0133333333
